hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur
30012877,2,1,1,-2,0,1030,1,-2,-2,-2,-2,1030
30012877,2,2,-2,1,1030,1050,-2,1,1,3,2,20
30012877,2,3,2,-2,1050,1440,1,-2,-2,-2,-2,390
30012981,1,1,1,-2,0,645,1,-2,-2,-2,-2,645
30012981,1,2,-2,1,645,663,-2,1,11,3,3,18
30012981,1,3,2,-2,663,665,11,-2,-2,-2,-2,2
30012981,1,4,-2,2,665,670,-2,11,11,3,3,5
30012981,1,5,3,-2,670,715,11,-2,-2,-2,-2,45
30012981,1,6,-2,3,715,720,-2,11,11,3,3,5
30012981,1,7,4,-2,720,749,11,-2,-2,-2,-2,29
30012981,1,8,-2,4,749,757,-2,11,11,3,3,8
30012981,1,9,5,-2,757,758,11,-2,-2,-2,-2,1
30012981,1,10,-2,5,758,795,-2,11,1,3,3,37
30012981,1,11,6,-2,795,1440,1,-2,-2,-2,-2,645
30012981,2,1,1,-2,0,645,1,-2,-2,-2,-2,645
30012981,2,2,-2,1,645,663,-2,1,11,3,3,18
30012981,2,3,2,-2,663,665,11,-2,-2,-2,-2,2
30012981,2,4,-2,2,665,670,-2,11,11,3,3,5
30012981,2,5,3,-2,670,715,11,-2,-2,-2,-2,45
30012981,2,6,-2,3,715,720,-2,11,11,3,3,5
30012981,2,7,4,-2,720,749,11,-2,-2,-2,-2,29
30012981,2,8,-2,4,749,757,-2,11,11,3,3,8
30012981,2,9,5,-2,757,758,11,-2,-2,-2,-2,1
30012981,2,10,-2,5,758,795,-2,11,1,3,3,37
30012981,2,11,6,-2,795,1440,1,-2,-2,-2,-2,645
30012981,3,1,1,-2,0,645,17,-2,-2,-2,-2,645
30012981,3,2,-2,1,645,663,-2,17,11,3,3,18
30012981,3,3,2,-2,663,665,11,-2,-2,-2,-2,2
30012981,3,4,-2,2,665,670,-2,11,11,3,3,5
30012981,3,5,3,-2,670,715,11,-2,-2,-2,-2,45
30012981,3,6,-2,3,715,720,-2,11,11,3,3,5
30012981,3,7,4,-2,720,749,11,-2,-2,-2,-2,29
30012981,3,8,-2,4,749,757,-2,11,11,3,3,8
30012981,3,9,5,-2,757,758,11,-2,-2,-2,-2,1
30012981,3,10,-2,5,758,795,-2,11,17,3,3,37
30012981,3,11,6,-2,795,1440,17,-2,-2,-2,-2,645
30013822,2,1,1,-2,0,838,1,-2,-2,-2,-2,838
30013822,2,2,-2,1,838,851,-2,1,14,3,4,13
30013822,2,3,2,-2,851,852,14,-2,-2,-2,-2,1
30013822,2,4,-2,2,852,858,-2,14,15,3,4,6
30013822,2,5,3,-2,858,862,15,-2,-2,-2,-2,4
30013822,2,6,-2,3,862,870,-2,15,11,3,4,8
30013822,2,7,4,-2,870,885,11,-2,-2,-2,-2,15
30013822,2,8,-2,4,885,891,-2,11,1,3,3,6
30013822,2,9,5,-2,891,1440,1,-2,-2,-2,-2,549
30013822,3,1,1,-2,0,838,1,-2,-2,-2,-2,838
30013822,3,2,-2,1,838,851,-2,1,14,3,3,13
30013822,3,3,2,-2,851,852,14,-2,-2,-2,-2,1
30013822,3,4,-2,2,852,858,-2,14,15,3,3,6
30013822,3,5,3,-2,858,862,15,-2,-2,-2,-2,4
30013822,3,6,-2,3,862,870,-2,15,11,3,3,8
30013822,3,7,4,-2,870,885,11,-2,-2,-2,-2,15
30013822,3,8,-2,4,885,891,-2,11,1,3,3,6
30013822,3,9,5,-2,891,1440,1,-2,-2,-2,-2,549
30013822,4,1,1,-2,0,838,1,-2,-2,-2,-2,838
30013822,4,2,-2,1,838,851,-2,1,14,3,3,13
30013822,4,3,2,-2,851,852,14,-2,-2,-2,-2,1
30013822,4,4,-2,2,852,858,-2,14,15,3,3,6
30013822,4,5,3,-2,858,862,15,-2,-2,-2,-2,4
30013822,4,6,-2,3,862,870,-2,15,11,3,3,8
30013822,4,7,4,-2,870,885,11,-2,-2,-2,-2,15
30013822,4,8,-2,4,885,891,-2,11,1,3,3,6
30013822,4,9,5,-2,891,1440,1,-2,-2,-2,-2,549
30014661,1,1,1,-2,0,825,1,-2,-2,-2,-2,825
30014661,1,2,-2,1,825,830,-2,1,97,4,2,5
30014661,1,3,2,-2,830,835,97,-2,-2,-2,-2,5
30014661,1,4,-2,2,835,845,-2,97,14,4,2,10
30014661,1,5,3,-2,845,847,14,-2,-2,-2,-2,2
30014661,1,6,-2,3,847,860,-2,14,11,4,2,13
30014661,1,7,4,-2,860,888,11,-2,-2,-2,-2,28
30014661,1,8,-2,4,888,897,-2,11,11,4,2,9
30014661,1,9,5,-2,897,915,11,-2,-2,-2,-2,18
30014661,1,10,-2,5,915,920,-2,11,11,4,2,5
30014661,1,11,6,-2,920,930,11,-2,-2,-2,-2,10
30014661,1,12,-2,6,930,935,-2,11,14,4,2,5
30014661,1,13,7,-2,935,940,14,-2,-2,-2,-2,5
30014661,1,14,-2,7,940,955,-2,14,1,4,2,15
30014661,1,15,8,-2,955,1440,1,-2,-2,-2,-2,485
30014661,2,1,1,-2,0,825,1,-2,-2,-2,-2,825
30014661,2,2,-2,1,825,830,-2,1,14,4,2,5
30014661,2,3,2,-2,830,835,14,-2,-2,-2,-2,5
30014661,2,4,-2,2,835,845,-2,14,14,4,2,10
30014661,2,5,3,-2,845,847,14,-2,-2,-2,-2,2
30014661,2,6,-2,3,847,860,-2,14,11,4,2,13
30014661,2,7,4,-2,860,888,11,-2,-2,-2,-2,28
30014661,2,8,-2,4,888,897,-2,11,11,4,2,9
30014661,2,9,5,-2,897,915,11,-2,-2,-2,-2,18
30014661,2,10,-2,5,915,920,-2,11,11,4,2,5
30014661,2,11,6,-2,920,930,11,-2,-2,-2,-2,10
30014661,2,12,-2,6,930,935,-2,11,14,4,2,5
30014661,2,13,7,-2,935,940,14,-2,-2,-2,-2,5
30014661,2,14,-2,7,940,955,-2,14,1,4,2,15
30014661,2,15,8,-2,955,1440,1,-2,-2,-2,-2,485
30015000,2,1,1,-2,0,525,1,-2,-2,-2,-2,525
30015000,2,2,-2,1,525,560,-2,1,3,4,1,35
30015000,2,3,2,-2,560,1110,3,-2,-2,-2,-2,550
30015000,2,4,-2,2,1110,1155,-2,3,17,4,1,45
30015000,2,5,3,-2,1155,1440,17,-2,-2,-2,-2,285
30015000,3,1,1,-2,0,930,1,-2,-2,-2,-2,930
30015000,3,2,-2,1,930,960,-2,1,17,8,1,30
30015000,3,3,2,-2,960,1080,17,-2,-2,-2,-2,120
30015000,3,4,-2,2,1080,1110,-2,17,1,8,1,30
30015000,3,5,3,-2,1110,1440,1,-2,-2,-2,-2,330
30015000,4,1,1,-2,0,900,1,-2,-2,-2,-2,900
30015000,4,2,-2,1,900,915,-2,1,3,3,1,15
30015000,4,3,2,-2,915,1230,3,-2,-2,-2,-2,315
30015000,4,4,-2,2,1230,1244,-2,3,1,3,1,14
30015000,4,5,3,-2,1244,1440,1,-2,-2,-2,-2,196
30015718,1,1,1,-2,0,330,1,-2,-2,-2,-2,330
30015718,1,2,-2,1,330,335,-2,1,15,7,1,5
30015718,1,3,2,-2,335,445,15,-2,-2,-2,-2,110
30015718,1,4,-2,2,445,450,-2,15,13,7,1,5
30015718,1,5,3,-2,450,495,13,-2,-2,-2,-2,45
30015718,1,6,-2,3,495,500,-2,13,1,7,1,5
30015718,1,7,4,-2,500,1440,1,-2,-2,-2,-2,940
30016284,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
30016284,1,2,-2,1,600,620,-2,1,11,3,1,20
30016284,1,3,2,-2,620,690,11,-2,-2,-2,-2,70
30016284,1,4,-2,2,690,705,-2,11,1,3,1,15
30016284,1,5,3,-2,705,1440,1,-2,-2,-2,-2,735
30016960,1,1,1,-2,0,480,1,-2,-2,-2,-2,480
30016960,1,2,-2,1,480,495,-2,1,4,4,1,15
30016960,1,3,2,-2,495,510,4,-2,-2,-2,-2,15
30016960,1,4,-2,2,510,520,-2,4,4,4,1,10
30016960,1,5,3,-2,520,530,4,-2,-2,-2,-2,10
30016960,1,6,-2,3,530,550,-2,4,6,4,1,20
30016960,1,7,4,-2,550,555,6,-2,-2,-2,-2,5
30016960,1,8,-2,4,555,565,-2,6,12,4,2,10
30016960,1,9,5,-2,565,575,12,-2,-2,-2,-2,10
30016960,1,10,-2,5,575,585,-2,12,6,4,2,10
30016960,1,11,6,-2,585,590,6,-2,-2,-2,-2,5
30016960,1,12,-2,6,590,600,-2,6,5,4,1,10
30016960,1,13,7,-2,600,750,5,-2,-2,-2,-2,150
30016960,1,14,-2,7,750,765,-2,5,13,4,1,15
30016960,1,15,8,-2,765,885,13,-2,-2,-2,-2,120
30016960,1,16,-2,8,885,910,-2,13,11,4,1,25
30016960,1,17,9,-2,910,945,11,-2,-2,-2,-2,35
30016960,1,18,-2,9,945,955,-2,11,2,4,1,10
30016960,1,19,10,-2,955,1440,2,-2,-2,-2,-2,485
30017195,1,1,1,-2,0,420,1,-2,-2,-2,-2,420
30017195,1,2,-2,1,420,480,-2,1,1,1,1,60
30017195,1,3,2,-2,480,1440,1,-2,-2,-2,-2,960
30017195,2,1,1,-2,0,870,1,-2,-2,-2,-2,870
30017195,2,2,-2,1,870,885,-2,1,18,4,1,15
30017195,2,3,2,-2,885,945,18,-2,-2,-2,-2,60
30017195,2,4,-2,2,945,960,-2,18,1,4,1,15
30017195,2,5,3,-2,960,1440,1,-2,-2,-2,-2,480
30017195,3,1,1,-2,0,450,1,-2,-2,-2,-2,450
30017195,3,2,-2,1,450,495,-2,1,8,3,1,45
30017195,3,3,2,-2,495,810,8,-2,-2,-2,-2,315
30017195,3,4,-2,2,810,855,-2,8,1,3,1,45
30017195,3,5,3,-2,855,930,1,-2,-2,-2,-2,75
30017195,3,6,-2,3,930,940,-2,1,16,3,1,10
30017195,3,7,4,-2,940,1230,16,-2,-2,-2,-2,290
30017195,3,8,-2,4,1230,1245,-2,16,1,3,1,15
30017195,3,9,5,-2,1245,1440,1,-2,-2,-2,-2,195
30017346,1,1,1,-2,0,480,1,-2,-2,-2,-2,480
30017346,1,2,-2,1,480,540,-2,1,1,1,2,60
30017346,1,3,2,-2,540,600,1,-2,-2,-2,-2,60
30017346,1,4,-2,2,600,605,-2,1,1,1,2,5
30017346,1,5,3,-2,605,630,1,-2,-2,-2,-2,25
30017346,1,6,-2,3,630,645,-2,1,11,6,2,15
30017346,1,7,4,-2,645,685,11,-2,-2,-2,-2,40
30017346,1,8,-2,4,685,705,-2,11,1,6,2,20
30017346,1,9,5,-2,705,715,1,-2,-2,-2,-2,10
30017346,1,10,-2,5,715,730,-2,1,1,1,1,15
30017346,1,11,6,-2,730,1440,1,-2,-2,-2,-2,710
30017346,2,1,1,-2,0,510,1,-2,-2,-2,-2,510
30017346,2,2,-2,1,510,540,-2,1,1,1,2,30
30017346,2,3,2,-2,540,630,1,-2,-2,-2,-2,90
30017346,2,4,-2,2,630,645,-2,1,11,6,2,15
30017346,2,5,3,-2,645,685,11,-2,-2,-2,-2,40
30017346,2,6,-2,3,685,705,-2,11,1,6,2,20
30017346,2,7,4,-2,705,1440,1,-2,-2,-2,-2,735
30017813,1,1,1,-2,0,420,1,-2,-2,-2,-2,420
30017813,1,2,-2,1,420,440,-2,1,19,3,1,20
30017813,1,3,2,-2,440,480,19,-2,-2,-2,-2,40
30017813,1,4,-2,2,480,485,-2,19,11,3,1,5
30017813,1,5,3,-2,485,495,11,-2,-2,-2,-2,10
30017813,1,6,-2,3,495,510,-2,11,1,3,1,15
30017813,1,7,4,-2,510,1440,1,-2,-2,-2,-2,930
30018009,1,1,1,-2,0,734,9,-2,-2,-2,-2,734
30018009,1,2,-2,1,734,745,-2,9,11,3,2,11
30018009,1,3,2,-2,745,852,11,-2,-2,-2,-2,107
30018009,1,4,-2,2,852,862,-2,11,1,3,2,10
30018009,1,5,3,-2,862,1440,1,-2,-2,-2,-2,578
30018009,2,1,1,-2,0,734,1,-2,-2,-2,-2,734
30018009,2,2,-2,1,734,745,-2,1,11,3,2,11
30018009,2,3,2,-2,745,852,11,-2,-2,-2,-2,107
30018009,2,4,-2,2,852,862,-2,11,1,3,2,10
30018009,2,5,3,-2,862,970,1,-2,-2,-2,-2,108
30018009,2,6,-2,3,970,987,-2,1,11,2,1,17
30018009,2,7,4,-2,987,1047,11,-2,-2,-2,-2,60
30018009,2,8,-2,4,1047,1063,-2,11,1,2,1,16
30018009,2,9,5,-2,1063,1440,1,-2,-2,-2,-2,377
30018009,3,1,1,-2,0,435,1,-2,-2,-2,-2,435
30018009,3,2,-2,1,435,463,-2,1,3,2,1,28
30018009,3,3,2,-2,463,960,3,-2,-2,-2,-2,497
30018009,3,4,-2,2,960,972,-2,3,15,2,1,12
30018009,3,5,3,-2,972,1213,15,-2,-2,-2,-2,241
30018009,3,6,-2,3,1213,1233,-2,15,1,2,1,20
30018009,3,7,4,-2,1233,1440,1,-2,-2,-2,-2,207
30018470,1,1,1,-2,0,391,1,-2,-2,-2,-2,391
30018470,1,2,-2,1,391,412,-2,1,1,1,1,21
30018470,1,3,2,-2,412,630,1,-2,-2,-2,-2,218
30018470,1,4,-2,2,630,640,-2,1,11,4,2,10
30018470,1,5,3,-2,640,655,11,-2,-2,-2,-2,15
30018470,1,6,-2,3,655,664,-2,11,16,4,2,9
30018470,1,7,4,-2,664,750,16,-2,-2,-2,-2,86
30018470,1,8,-2,4,750,757,-2,16,14,4,2,7
30018470,1,9,5,-2,757,795,14,-2,-2,-2,-2,38
30018470,1,10,-2,5,795,801,-2,14,1,4,2,6
30018470,1,11,6,-2,801,935,1,-2,-2,-2,-2,134
30018470,1,12,-2,6,935,953,-2,1,3,4,1,18
30018470,1,13,7,-2,953,1142,3,-2,-2,-2,-2,189
30018470,1,14,-2,7,1142,1158,-2,3,1,4,1,16
30018470,1,15,8,-2,1158,1440,1,-2,-2,-2,-2,282
30018470,2,1,1,-2,0,630,1,-2,-2,-2,-2,630
30018470,2,2,-2,1,630,640,-2,1,11,4,2,10
30018470,2,3,2,-2,640,655,11,-2,-2,-2,-2,15
30018470,2,4,-2,2,655,664,-2,11,16,4,2,9
30018470,2,5,3,-2,664,750,16,-2,-2,-2,-2,86
30018470,2,6,-2,3,750,759,-2,16,14,4,2,9
30018470,2,7,4,-2,759,795,14,-2,-2,-2,-2,36
30018470,2,8,-2,4,795,801,-2,14,1,4,2,6
30018470,2,9,5,-2,801,923,1,-2,-2,-2,-2,122
30018470,2,10,-2,5,923,935,-2,1,1,1,1,12
30018470,2,11,6,-2,935,1440,1,-2,-2,-2,-2,505
30018490,1,1,1,-2,0,360,1,-2,-2,-2,-2,360
30018490,1,2,-2,1,360,480,-2,1,1,1,1,120
30018490,1,3,2,-2,480,660,1,-2,-2,-2,-2,180
30018490,1,4,-2,2,660,675,-2,1,14,4,1,15
30018490,1,5,3,-2,675,680,14,-2,-2,-2,-2,5
30018490,1,6,-2,3,680,682,-2,14,18,4,1,2
30018490,1,7,4,-2,682,720,18,-2,-2,-2,-2,38
30018490,1,8,-2,4,720,725,-2,18,11,4,1,5
30018490,1,9,5,-2,725,765,11,-2,-2,-2,-2,40
30018490,1,10,-2,5,765,790,-2,11,1,4,1,25
30018490,1,11,6,-2,790,1170,1,-2,-2,-2,-2,380
30018490,1,12,-2,6,1170,1180,-2,1,15,4,2,10
30018490,1,13,7,-2,1180,1310,15,-2,-2,-2,-2,130
30018490,1,14,-2,7,1310,1320,-2,15,1,4,2,10
30018490,1,15,8,-2,1320,1440,1,-2,-2,-2,-2,120
30018490,2,1,1,-2,0,570,3,-2,-2,-2,-2,570
30018490,2,2,-2,1,570,590,-2,3,17,1,1,20
30018490,2,3,2,-2,590,660,17,-2,-2,-2,-2,70
30018490,2,4,-2,2,660,680,-2,17,3,1,1,20
30018490,2,5,3,-2,680,1170,3,-2,-2,-2,-2,490
30018490,2,6,-2,3,1170,1180,-2,3,15,4,2,10
30018490,2,7,4,-2,1180,1310,15,-2,-2,-2,-2,130
30018490,2,8,-2,4,1310,1320,-2,15,1,4,2,10
30018490,2,9,5,-2,1320,1440,1,-2,-2,-2,-2,120
30019657,1,1,1,-2,0,600,1,-2,-2,-2,-2,600
30019657,1,2,-2,1,600,625,-2,1,18,3,2,25
30019657,1,3,2,-2,625,705,18,-2,-2,-2,-2,80
30019657,1,4,-2,2,705,715,-2,18,13,3,2,10
30019657,1,5,3,-2,715,840,13,-2,-2,-2,-2,125
30019657,1,6,-2,3,840,855,-2,13,1,3,2,15
30019657,1,7,4,-2,855,960,1,-2,-2,-2,-2,105
30019657,1,8,-2,4,960,970,-2,1,12,3,2,10
30019657,1,9,5,-2,970,1005,12,-2,-2,-2,-2,35
30019657,1,10,-2,5,1005,1035,-2,12,16,3,2,30
30019657,1,11,6,-2,1035,1080,16,-2,-2,-2,-2,45
30019657,1,12,-2,6,1080,1082,-2,16,11,3,2,2
30019657,1,13,7,-2,1082,1155,11,-2,-2,-2,-2,73
30019657,1,14,-2,7,1155,1205,-2,11,1,3,2,50
30019657,1,15,8,-2,1205,1440,1,-2,-2,-2,-2,235
30019856,1,1,1,-2,0,465,1,-2,-2,-2,-2,465
30019856,1,2,-2,1,465,475,-2,1,14,4,2,10
30019856,1,3,2,-2,475,510,14,-2,-2,-2,-2,35
30019856,1,4,-2,2,510,530,-2,14,5,4,2,20
30019856,1,5,3,-2,530,565,5,-2,-2,-2,-2,35
30019856,1,6,-2,3,565,570,-2,5,5,4,2,5
30019856,1,7,4,-2,570,585,5,-2,-2,-2,-2,15
30019856,1,8,-2,4,585,600,-2,5,1,4,2,15
30019856,1,9,5,-2,600,1440,1,-2,-2,-2,-2,840
30019856,2,1,1,-2,0,465,1,-2,-2,-2,-2,465
30019856,2,2,-2,1,465,475,-2,1,14,4,2,10
30019856,2,3,2,-2,475,510,14,-2,-2,-2,-2,35
30019856,2,4,-2,2,510,530,-2,14,5,4,2,20
30019856,2,5,3,-2,530,565,5,-2,-2,-2,-2,35
30019856,2,6,-2,3,565,570,-2,5,5,4,2,5
30019856,2,7,4,-2,570,585,5,-2,-2,-2,-2,15
30019856,2,8,-2,4,585,600,-2,5,1,4,2,15
30019856,2,9,5,-2,600,605,1,-2,-2,-2,-2,5
30019856,2,10,-2,5,605,615,-2,1,5,4,1,10
30019856,2,11,6,-2,615,765,5,-2,-2,-2,-2,150
30019856,2,12,-2,6,765,780,-2,5,1,4,1,15
30019856,2,13,7,-2,780,1440,1,-2,-2,-2,-2,660
30020032,1,1,1,-2,0,480,1,-2,-2,-2,-2,480
30020032,1,2,-2,1,480,495,-2,1,3,3,1,15
30020032,1,3,2,-2,495,810,3,-2,-2,-2,-2,315
30020032,1,4,-2,2,810,815,-2,3,11,1,1,5
30020032,1,5,3,-2,815,825,11,-2,-2,-2,-2,10
30020032,1,6,-2,3,825,840,-2,11,1,3,1,15
30020032,1,7,4,-2,840,850,1,-2,-2,-2,-2,10
30020032,1,8,-2,4,850,853,-2,1,14,3,3,3
30020032,1,9,5,-2,853,870,14,-2,-2,-2,-2,17
30020032,1,10,-2,5,870,873,-2,14,1,3,3,3
30020032,1,11,6,-2,873,1015,1,-2,-2,-2,-2,142
30020032,1,12,-2,6,1015,1020,-2,1,14,3,3,5
30020032,1,13,7,-2,1020,1050,14,-2,-2,-2,-2,30
30020032,1,14,-2,7,1050,1070,-2,14,11,3,3,20
30020032,1,15,8,-2,1070,1120,11,-2,-2,-2,-2,50
30020032,1,16,-2,8,1120,1140,-2,11,1,3,3,20
30020032,1,17,9,-2,1140,1440,1,-2,-2,-2,-2,300
30020032,2,1,1,-2,0,850,1,-2,-2,-2,-2,850
30020032,2,2,-2,1,850,853,-2,1,14,3,3,3
30020032,2,3,2,-2,853,870,14,-2,-2,-2,-2,17
30020032,2,4,-2,2,870,873,-2,14,1,3,3,3
30020032,2,5,3,-2,873,1015,1,-2,-2,-2,-2,142
30020032,2,6,-2,3,1015,1020,-2,1,14,3,3,5
30020032,2,7,4,-2,1020,1050,14,-2,-2,-2,-2,30
30020032,2,8,-2,4,1050,1070,-2,14,11,3,3,20
30020032,2,9,5,-2,1070,1120,11,-2,-2,-2,-2,50
30020032,2,10,-2,5,1120,1140,-2,11,1,3,3,20
30020032,2,11,6,-2,1140,1440,1,-2,-2,-2,-2,300
30020032,3,1,1,-2,0,850,1,-2,-2,-2,-2,850
30020032,3,2,-2,1,850,853,-2,1,14,3,3,3
30020032,3,3,2,-2,853,870,14,-2,-2,-2,-2,17
30020032,3,4,-2,2,870,873,-2,14,1,3,3,3
30020032,3,5,3,-2,873,1015,1,-2,-2,-2,-2,142
30020032,3,6,-2,3,1015,1020,-2,1,19,3,3,5
30020032,3,7,4,-2,1020,1050,19,-2,-2,-2,-2,30
30020032,3,8,-2,4,1050,1070,-2,19,11,3,3,20
30020032,3,9,5,-2,1070,1120,11,-2,-2,-2,-2,50
30020032,3,10,-2,5,1120,1140,-2,11,1,3,3,20
30020032,3,11,6,-2,1140,1440,1,-2,-2,-2,-2,300
30020194,1,1,1,-2,0,840,1,-2,-2,-2,-2,840
30020194,1,2,-2,1,840,846,-2,1,11,3,1,6
30020194,1,3,2,-2,846,860,11,-2,-2,-2,-2,14
30020194,1,4,-2,2,860,868,-2,11,17,3,1,8
30020194,1,5,3,-2,868,899,17,-2,-2,-2,-2,31
30020194,1,6,-2,3,899,909,-2,17,12,3,1,10
30020194,1,7,4,-2,909,915,12,-2,-2,-2,-2,6
30020194,1,8,-2,4,915,928,-2,12,11,3,1,13
30020194,1,9,5,-2,928,944,11,-2,-2,-2,-2,16
30020194,1,10,-2,5,944,952,-2,11,1,3,1,8
30020194,1,11,6,-2,952,1440,1,-2,-2,-2,-2,488
30020892,1,1,1,-2,0,825,1,-2,-2,-2,-2,825
30020892,1,2,-2,1,825,835,-2,1,13,4,1,10
30020892,1,3,2,-2,835,850,13,-2,-2,-2,-2,15
30020892,1,4,-2,2,850,860,-2,13,6,4,1,10
30020892,1,5,3,-2,860,900,6,-2,-2,-2,-2,40
30020892,1,6,-2,3,900,910,-2,6,1,4,2,10
30020892,1,7,4,-2,910,1440,1,-2,-2,-2,-2,530
30020892,2,1,1,-2,0,305,1,-2,-2,-2,-2,305
30020892,2,2,-2,1,305,320,-2,1,16,6,1,15
30020892,2,3,2,-2,320,365,16,-2,-2,-2,-2,45
30020892,2,4,-2,2,365,380,-2,16,1,6,1,15
30020892,2,5,3,-2,380,435,1,-2,-2,-2,-2,55
30020892,2,6,-2,3,435,445,-2,1,6,6,2,10
30020892,2,7,4,-2,445,448,6,-2,-2,-2,-2,3
30020892,2,8,-2,4,448,470,-2,6,3,6,1,22
30020892,2,9,5,-2,470,1025,3,-2,-2,-2,-2,555
30020892,2,10,-2,5,1025,1045,-2,3,1,6,1,20
30020892,2,11,6,-2,1045,1440,1,-2,-2,-2,-2,395
30020892,3,1,1,-2,0,435,1,-2,-2,-2,-2,435
30020892,3,2,-2,1,435,445,-2,1,8,6,2,10
30020892,3,3,2,-2,445,900,8,-2,-2,-2,-2,455
30020892,3,4,-2,2,900,910,-2,8,1,4,2,10
30020892,3,5,3,-2,910,1440,1,-2,-2,-2,-2,530
30021218,1,1,1,-2,0,420,1,-2,-2,-2,-2,420
30021218,1,2,-2,1,420,455,-2,1,3,3,1,35
30021218,1,3,2,-2,455,1020,3,-2,-2,-2,-2,565
30021218,1,4,-2,2,1020,1035,-2,3,11,3,1,15
30021218,1,5,3,-2,1035,1105,11,-2,-2,-2,-2,70
30021218,1,6,-2,3,1105,1115,-2,11,1,3,1,10
30021218,1,7,4,-2,1115,1440,1,-2,-2,-2,-2,325
30021218,2,1,1,-2,0,600,1,-2,-2,-2,-2,600
30021218,2,2,-2,1,600,615,-2,1,11,3,1,15
30021218,2,3,2,-2,615,690,11,-2,-2,-2,-2,75
30021218,2,4,-2,2,690,700,-2,11,11,3,1,10
30021218,2,5,3,-2,700,750,11,-2,-2,-2,-2,50
30021218,2,6,-2,3,750,765,-2,11,1,3,1,15
30021218,2,7,4,-2,765,1020,1,-2,-2,-2,-2,255
30021218,2,8,-2,4,1020,1021,-2,1,16,1,1,1
30021218,2,9,5,-2,1021,1065,16,-2,-2,-2,-2,44
30021218,2,10,-2,5,1065,1066,-2,16,16,1,1,1
30021218,2,11,6,-2,1066,1440,16,-2,-2,-2,-2,374
30022196,1,1,1,-2,0,465,1,-2,-2,-2,-2,465
30022196,1,2,-2,1,465,475,-2,1,16,3,1,10
30022196,1,3,2,-2,475,520,16,-2,-2,-2,-2,45
30022196,1,4,-2,2,520,530,-2,16,1,3,1,10
30022196,1,5,3,-2,530,790,1,-2,-2,-2,-2,260
30022196,1,6,-2,3,790,795,-2,1,15,3,1,5
30022196,1,7,4,-2,795,945,15,-2,-2,-2,-2,150
30022196,1,8,-2,4,945,950,-2,15,1,3,1,5
30022196,1,9,5,-2,950,1440,1,-2,-2,-2,-2,490
30022612,1,1,1,-2,0,675,1,-2,-2,-2,-2,675
30022612,1,2,-2,1,675,680,-2,1,17,1,1,5
30022612,1,3,2,-2,680,750,17,-2,-2,-2,-2,70
30022612,1,4,-2,2,750,760,-2,17,1,1,1,10
30022612,1,5,3,-2,760,780,1,-2,-2,-2,-2,20
30022612,1,6,-2,3,780,795,-2,1,11,4,1,15
30022612,1,7,4,-2,795,840,11,-2,-2,-2,-2,45
30022612,1,8,-2,4,840,855,-2,11,1,4,1,15
30022612,1,9,5,-2,855,1440,1,-2,-2,-2,-2,585
30022612,2,1,1,-2,0,450,1,-2,-2,-2,-2,450
30022612,2,2,-2,1,450,570,-2,1,1,1,1,120
30022612,2,3,2,-2,570,660,1,-2,-2,-2,-2,90
30022612,2,4,-2,2,660,680,-2,1,13,6,1,20
30022612,2,5,3,-2,680,780,13,-2,-2,-2,-2,100
30022612,2,6,-2,3,780,795,-2,13,11,6,1,15
30022612,2,7,4,-2,795,915,11,-2,-2,-2,-2,120
30022612,2,8,-2,4,915,945,-2,11,1,6,1,30
30022612,2,9,5,-2,945,1440,1,-2,-2,-2,-2,495
30023039,1,1,1,-2,0,570,1,-2,-2,-2,-2,570
30023039,1,2,-2,1,570,585,-2,1,3,3,2,15
30023039,1,3,2,-2,585,1440,3,-2,-2,-2,-2,855
30023039,2,1,1,-2,0,570,1,-2,-2,-2,-2,570
30023039,2,2,-2,1,570,585,-2,1,3,3,2,15
30023039,2,3,2,-2,585,1440,3,-2,-2,-2,-2,855
30023114,2,1,1,-2,0,525,1,-2,-2,-2,-2,525
30023114,2,2,-2,1,525,530,-2,1,3,4,1,5
30023114,2,3,2,-2,530,960,3,-2,-2,-2,-2,430
30023114,2,4,-2,2,960,965,-2,3,1,4,1,5
30023114,2,5,3,-2,965,1440,1,-2,-2,-2,-2,475
30024093,1,1,1,-2,0,390,1,-2,-2,-2,-2,390
30024093,1,2,-2,1,390,480,-2,1,1,1,1,90
30024093,1,3,2,-2,480,1440,1,-2,-2,-2,-2,960
30025448,1,1,1,-2,0,1080,1,-2,-2,-2,-2,1080
30025448,1,2,-2,1,1080,1125,-2,1,1,1,1,45
30025448,1,3,2,-2,1125,1440,1,-2,-2,-2,-2,315
30025449,1,1,1,-2,0,540,1,-2,-2,-2,-2,540
30025449,1,2,-2,1,540,585,-2,1,11,5,2,45
30025449,1,3,2,-2,585,615,11,-2,-2,-2,-2,30
30025449,1,4,-2,2,615,620,-2,11,11,5,2,5
30025449,1,5,3,-2,620,675,11,-2,-2,-2,-2,55
30025449,1,6,-2,3,675,690,-2,11,11,5,2,15
30025449,1,7,4,-2,690,705,11,-2,-2,-2,-2,15
30025449,1,8,-2,4,705,720,-2,11,13,5,2,15
30025449,1,9,5,-2,720,780,13,-2,-2,-2,-2,60
30025449,1,10,-2,5,780,825,-2,13,1,5,2,45
