,hh_id,per_id,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id
385,30011415,2,5,3,-2,1080,1110,11,-2,-2,-2,-2,30,36
386,30011415,2,6,-2,3,1110,1120,-2,11,1,3,1,10,36
387,30011415,2,7,4,-2,1120,1210,1,-2,-2,-2,-2,90,36
388,30011415,2,8,-2,4,1210,1255,-2,1,1,1,2,45,36
389,30011415,2,9,5,-2,1255,1440,1,-2,-2,-2,-2,185,36
390,30012442,1,1,1,-2,0,239,1,-2,-2,-2,-2,239,37
391,30012442,1,2,-2,1,239,780,-2,1,13,3,4,541,37
392,30012442,1,3,2,-2,780,870,13,-2,-2,-2,-2,90,37
393,30012442,1,4,-2,2,870,880,-2,13,1,3,4,10,37
394,30012442,1,5,3,-2,880,1440,1,-2,-2,-2,-2,560,37
395,30012606,1,1,1,-2,0,440,1,-2,-2,-2,-2,440,37
396,30012606,1,2,-2,1,440,445,-2,1,6,1,5,5,37
397,30012606,1,3,2,-2,445,450,6,-2,-2,-2,-2,5,37
398,30012606,1,4,-2,2,450,455,-2,6,1,1,2,5,37
399,30012606,1,5,3,-2,455,780,1,-2,-2,-2,-2,325,37
400,30012606,1,6,-2,3,780,810,-2,1,14,4,3,30,37
401,30012606,1,7,4,-2,810,815,14,-2,-2,-2,-2,5,37
402,30012606,1,8,-2,4,815,845,-2,14,11,4,3,30,37
403,30012606,1,9,5,-2,845,890,11,-2,-2,-2,-2,45,37
404,30012606,1,10,-2,5,890,910,-2,11,1,4,3,20,37
405,30012606,1,11,6,-2,910,915,1,-2,-2,-2,-2,5,37
406,30012606,1,12,-2,6,915,918,-2,1,6,1,2,3,37
407,30012606,1,13,7,-2,918,925,6,-2,-2,-2,-2,7,37
408,30012606,1,14,-2,7,925,930,-2,6,1,1,4,5,37
409,30012606,1,15,8,-2,930,1040,1,-2,-2,-2,-2,110,37
410,30012606,1,16,-2,8,1040,1045,-2,1,6,1,4,5,37
411,30012606,1,17,9,-2,1045,1055,6,-2,-2,-2,-2,10,37
412,30012606,1,18,-2,9,1055,1060,-2,6,1,1,5,5,37
413,30012606,1,19,10,-2,1060,1440,1,-2,-2,-2,-2,380,37
414,30012606,2,1,1,-2,0,780,1,-2,-2,-2,-2,780,38
415,30012606,2,2,-2,1,780,810,-2,1,14,4,3,30,38
416,30012606,2,3,2,-2,810,815,14,-2,-2,-2,-2,5,38
417,30012606,2,4,-2,2,815,845,-2,14,11,4,3,30,38
418,30012606,2,5,3,-2,845,890,11,-2,-2,-2,-2,45,38
419,30012606,2,6,-2,3,890,910,-2,11,1,4,3,20,38
420,30012606,2,7,4,-2,910,1440,1,-2,-2,-2,-2,530,38
421,30012606,3,1,1,-2,0,440,1,-2,-2,-2,-2,440,39
422,30012606,3,2,-2,1,440,445,-2,1,7,1,5,5,39
423,30012606,3,3,2,-2,445,449,7,-2,-2,-2,-2,4,39
424,30012606,3,4,-2,2,449,480,-2,7,8,10,3,31,39
425,30012606,3,5,3,-2,480,1020,8,-2,-2,-2,-2,540,39
426,30012606,3,6,-2,3,1020,1060,-2,8,1,10,1,40,39
427,30012606,3,7,4,-2,1060,1440,1,-2,-2,-2,-2,380,39
428,30012877,1,1,1,-2,0,385,1,-2,-2,-2,-2,385,40
429,30012877,1,2,-2,1,385,440,-2,1,3,16,1,55,40
430,30012877,1,3,2,-2,440,990,3,-2,-2,-2,-2,550,40
431,30012877,1,4,-2,2,990,1050,-2,3,1,3,2,60,40
432,30012877,1,5,3,-2,1050,1440,1,-2,-2,-2,-2,390,40
433,30012877,2,1,1,-2,0,1030,1,-2,-2,-2,-2,1030,41
434,30012877,2,2,-2,1,1030,1050,-2,1,1,3,2,20,41
435,30012877,2,3,2,-2,1050,1440,1,-2,-2,-2,-2,390,41
436,30012981,1,1,1,-2,0,645,1,-2,-2,-2,-2,645,42
437,30012981,1,2,-2,1,645,663,-2,1,11,3,3,18,42
438,30012981,1,3,2,-2,663,665,11,-2,-2,-2,-2,2,42
439,30012981,1,4,-2,2,665,670,-2,11,11,3,3,5,42
440,30012981,1,5,3,-2,670,715,11,-2,-2,-2,-2,45,42
441,30012981,1,6,-2,3,715,720,-2,11,11,3,3,5,42
442,30012981,1,7,4,-2,720,749,11,-2,-2,-2,-2,29,42
443,30012981,1,8,-2,4,749,757,-2,11,11,3,3,8,42
444,30012981,1,9,5,-2,757,758,11,-2,-2,-2,-2,1,42
445,30012981,1,10,-2,5,758,795,-2,11,1,3,3,37,42
446,30012981,1,11,6,-2,795,1440,1,-2,-2,-2,-2,645,42
447,30012981,2,1,1,-2,0,645,1,-2,-2,-2,-2,645,43
448,30012981,2,2,-2,1,645,663,-2,1,11,3,3,18,43
449,30012981,2,3,2,-2,663,665,11,-2,-2,-2,-2,2,43
450,30012981,2,4,-2,2,665,670,-2,11,11,3,3,5,43
451,30012981,2,5,3,-2,670,715,11,-2,-2,-2,-2,45,43
452,30012981,2,6,-2,3,715,720,-2,11,11,3,3,5,43
453,30012981,2,7,4,-2,720,749,11,-2,-2,-2,-2,29,43
454,30012981,2,8,-2,4,749,757,-2,11,11,3,3,8,43
455,30012981,2,9,5,-2,757,758,11,-2,-2,-2,-2,1,43
456,30012981,2,10,-2,5,758,795,-2,11,1,3,3,37,43
457,30012981,2,11,6,-2,795,1440,1,-2,-2,-2,-2,645,43
458,30012981,3,1,1,-2,0,645,17,-2,-2,-2,-2,645,44
459,30012981,3,2,-2,1,645,663,-2,17,11,3,3,18,44
460,30012981,3,3,2,-2,663,665,11,-2,-2,-2,-2,2,44
461,30012981,3,4,-2,2,665,670,-2,11,11,3,3,5,44
462,30012981,3,5,3,-2,670,715,11,-2,-2,-2,-2,45,44
463,30012981,3,6,-2,3,715,720,-2,11,11,3,3,5,44
464,30012981,3,7,4,-2,720,749,11,-2,-2,-2,-2,29,44
465,30012981,3,8,-2,4,749,757,-2,11,11,3,3,8,44
466,30012981,3,9,5,-2,757,758,11,-2,-2,-2,-2,1,44
467,30012981,3,10,-2,5,758,795,-2,11,17,3,3,37,44
468,30012981,3,11,6,-2,795,1440,17,-2,-2,-2,-2,645,44
469,30013822,2,1,1,-2,0,838,1,-2,-2,-2,-2,838,45
470,30013822,2,2,-2,1,838,851,-2,1,14,3,4,13,45
471,30013822,2,3,2,-2,851,852,14,-2,-2,-2,-2,1,45
472,30013822,2,4,-2,2,852,858,-2,14,15,3,4,6,45
473,30013822,2,5,3,-2,858,862,15,-2,-2,-2,-2,4,45
474,30013822,2,6,-2,3,862,870,-2,15,11,3,4,8,45
475,30013822,2,7,4,-2,870,885,11,-2,-2,-2,-2,15,45
476,30013822,2,8,-2,4,885,891,-2,11,1,3,3,6,45
477,30013822,2,9,5,-2,891,1440,1,-2,-2,-2,-2,549,45
478,30013822,3,1,1,-2,0,838,1,-2,-2,-2,-2,838,46
479,30013822,3,2,-2,1,838,851,-2,1,14,3,3,13,46
480,30013822,3,3,2,-2,851,852,14,-2,-2,-2,-2,1,46
481,30013822,3,4,-2,2,852,858,-2,14,15,3,3,6,46
482,30013822,3,5,3,-2,858,862,15,-2,-2,-2,-2,4,46
483,30013822,3,6,-2,3,862,870,-2,15,11,3,3,8,46
484,30013822,3,7,4,-2,870,885,11,-2,-2,-2,-2,15,46
485,30013822,3,8,-2,4,885,891,-2,11,1,3,3,6,46
486,30013822,3,9,5,-2,891,1440,1,-2,-2,-2,-2,549,46
487,30013822,4,1,1,-2,0,838,1,-2,-2,-2,-2,838,47
488,30013822,4,2,-2,1,838,851,-2,1,14,3,3,13,47
489,30013822,4,3,2,-2,851,852,14,-2,-2,-2,-2,1,47
490,30013822,4,4,-2,2,852,858,-2,14,15,3,3,6,47
491,30013822,4,5,3,-2,858,862,15,-2,-2,-2,-2,4,47
492,30013822,4,6,-2,3,862,870,-2,15,11,3,3,8,47
493,30013822,4,7,4,-2,870,885,11,-2,-2,-2,-2,15,47
494,30013822,4,8,-2,4,885,891,-2,11,1,3,3,6,47
495,30013822,4,9,5,-2,891,1440,1,-2,-2,-2,-2,549,47
496,30014661,1,1,1,-2,0,825,1,-2,-2,-2,-2,825,48
497,30014661,1,2,-2,1,825,830,-2,1,97,4,2,5,48
498,30014661,1,3,2,-2,830,835,97,-2,-2,-2,-2,5,48
499,30014661,1,4,-2,2,835,845,-2,97,14,4,2,10,48
500,30014661,1,5,3,-2,845,847,14,-2,-2,-2,-2,2,48
501,30014661,1,6,-2,3,847,860,-2,14,11,4,2,13,48
502,30014661,1,7,4,-2,860,888,11,-2,-2,-2,-2,28,48
503,30014661,1,8,-2,4,888,897,-2,11,11,4,2,9,48
504,30014661,1,9,5,-2,897,915,11,-2,-2,-2,-2,18,48
505,30014661,1,10,-2,5,915,920,-2,11,11,4,2,5,48
506,30014661,1,11,6,-2,920,930,11,-2,-2,-2,-2,10,48
507,30014661,1,12,-2,6,930,935,-2,11,14,4,2,5,48
508,30014661,1,13,7,-2,935,940,14,-2,-2,-2,-2,5,48
509,30014661,1,14,-2,7,940,955,-2,14,1,4,2,15,48
510,30014661,1,15,8,-2,955,1440,1,-2,-2,-2,-2,485,48
511,30014661,2,1,1,-2,0,825,1,-2,-2,-2,-2,825,49
512,30014661,2,2,-2,1,825,830,-2,1,14,4,2,5,49
513,30014661,2,3,2,-2,830,835,14,-2,-2,-2,-2,5,49
514,30014661,2,4,-2,2,835,845,-2,14,14,4,2,10,49
515,30014661,2,5,3,-2,845,847,14,-2,-2,-2,-2,2,49
516,30014661,2,6,-2,3,847,860,-2,14,11,4,2,13,49
517,30014661,2,7,4,-2,860,888,11,-2,-2,-2,-2,28,49
518,30014661,2,8,-2,4,888,897,-2,11,11,4,2,9,49
519,30014661,2,9,5,-2,897,915,11,-2,-2,-2,-2,18,49
520,30014661,2,10,-2,5,915,920,-2,11,11,4,2,5,49
521,30014661,2,11,6,-2,920,930,11,-2,-2,-2,-2,10,49
522,30014661,2,12,-2,6,930,935,-2,11,14,4,2,5,49
523,30014661,2,13,7,-2,935,940,14,-2,-2,-2,-2,5,49
524,30014661,2,14,-2,7,940,955,-2,14,1,4,2,15,49
525,30014661,2,15,8,-2,955,1440,1,-2,-2,-2,-2,485,49
526,30015000,2,1,1,-2,0,525,1,-2,-2,-2,-2,525,49
527,30015000,2,2,-2,1,525,560,-2,1,3,4,1,35,49
528,30015000,2,3,2,-2,560,1110,3,-2,-2,-2,-2,550,49
529,30015000,2,4,-2,2,1110,1155,-2,3,17,4,1,45,49
530,30015000,2,5,3,-2,1155,1440,17,-2,-2,-2,-2,285,49
531,30015000,3,1,1,-2,0,930,1,-2,-2,-2,-2,930,50
532,30015000,3,2,-2,1,930,960,-2,1,17,8,1,30,50
533,30015000,3,3,2,-2,960,1080,17,-2,-2,-2,-2,120,50
534,30015000,3,4,-2,2,1080,1110,-2,17,1,8,1,30,50
535,30015000,3,5,3,-2,1110,1440,1,-2,-2,-2,-2,330,50
536,30015000,4,1,1,-2,0,900,1,-2,-2,-2,-2,900,51
537,30015000,4,2,-2,1,900,915,-2,1,3,3,1,15,51
538,30015000,4,3,2,-2,915,1230,3,-2,-2,-2,-2,315,51
539,30015000,4,4,-2,2,1230,1244,-2,3,1,3,1,14,51
540,30015000,4,5,3,-2,1244,1440,1,-2,-2,-2,-2,196,51
541,30015718,1,1,1,-2,0,330,1,-2,-2,-2,-2,330,52
542,30015718,1,2,-2,1,330,335,-2,1,15,7,1,5,52
543,30015718,1,3,2,-2,335,445,15,-2,-2,-2,-2,110,52
544,30015718,1,4,-2,2,445,450,-2,15,13,7,1,5,52
545,30015718,1,5,3,-2,450,495,13,-2,-2,-2,-2,45,52
546,30015718,1,6,-2,3,495,500,-2,13,1,7,1,5,52
547,30015718,1,7,4,-2,500,1440,1,-2,-2,-2,-2,940,52
548,30016284,1,1,1,-2,0,600,1,-2,-2,-2,-2,600,52
549,30016284,1,2,-2,1,600,620,-2,1,11,3,1,20,52
550,30016284,1,3,2,-2,620,690,11,-2,-2,-2,-2,70,52
551,30016284,1,4,-2,2,690,705,-2,11,1,3,1,15,52
552,30016284,1,5,3,-2,705,1440,1,-2,-2,-2,-2,735,52
553,30016960,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,52
554,30016960,1,2,-2,1,480,495,-2,1,4,4,1,15,52
555,30016960,1,3,2,-2,495,510,4,-2,-2,-2,-2,15,52
556,30016960,1,4,-2,2,510,520,-2,4,4,4,1,10,52
557,30016960,1,5,3,-2,520,530,4,-2,-2,-2,-2,10,52
558,30016960,1,6,-2,3,530,550,-2,4,6,4,1,20,52
559,30016960,1,7,4,-2,550,555,6,-2,-2,-2,-2,5,52
560,30016960,1,8,-2,4,555,565,-2,6,12,4,2,10,52
561,30016960,1,9,5,-2,565,575,12,-2,-2,-2,-2,10,52
562,30016960,1,10,-2,5,575,585,-2,12,6,4,2,10,52
563,30016960,1,11,6,-2,585,590,6,-2,-2,-2,-2,5,52
564,30016960,1,12,-2,6,590,600,-2,6,5,4,1,10,52
565,30016960,1,13,7,-2,600,750,5,-2,-2,-2,-2,150,52
566,30016960,1,14,-2,7,750,765,-2,5,13,4,1,15,52
567,30016960,1,15,8,-2,765,885,13,-2,-2,-2,-2,120,52
568,30016960,1,16,-2,8,885,910,-2,13,11,4,1,25,52
569,30016960,1,17,9,-2,910,945,11,-2,-2,-2,-2,35,52
570,30016960,1,18,-2,9,945,955,-2,11,2,4,1,10,52
571,30016960,1,19,10,-2,955,1440,2,-2,-2,-2,-2,485,52
572,30017195,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,52
573,30017195,1,2,-2,1,420,480,-2,1,1,1,1,60,52
574,30017195,1,3,2,-2,480,1440,1,-2,-2,-2,-2,960,52
575,30017195,2,1,1,-2,0,870,1,-2,-2,-2,-2,870,53
576,30017195,2,2,-2,1,870,885,-2,1,18,4,1,15,53
577,30017195,2,3,2,-2,885,945,18,-2,-2,-2,-2,60,53
578,30017195,2,4,-2,2,945,960,-2,18,1,4,1,15,53
579,30017195,2,5,3,-2,960,1440,1,-2,-2,-2,-2,480,53
580,30017195,3,1,1,-2,0,450,1,-2,-2,-2,-2,450,54
581,30017195,3,2,-2,1,450,495,-2,1,8,3,1,45,54
582,30017195,3,3,2,-2,495,810,8,-2,-2,-2,-2,315,54
583,30017195,3,4,-2,2,810,855,-2,8,1,3,1,45,54
584,30017195,3,5,3,-2,855,930,1,-2,-2,-2,-2,75,54
585,30017195,3,6,-2,3,930,940,-2,1,16,3,1,10,54
586,30017195,3,7,4,-2,940,1230,16,-2,-2,-2,-2,290,54
587,30017195,3,8,-2,4,1230,1245,-2,16,1,3,1,15,54
588,30017195,3,9,5,-2,1245,1440,1,-2,-2,-2,-2,195,54
589,30017346,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,55
590,30017346,1,2,-2,1,480,540,-2,1,1,1,2,60,55
591,30017346,1,3,2,-2,540,600,1,-2,-2,-2,-2,60,55
592,30017346,1,4,-2,2,600,605,-2,1,1,1,2,5,55
593,30017346,1,5,3,-2,605,630,1,-2,-2,-2,-2,25,55
594,30017346,1,6,-2,3,630,645,-2,1,11,6,2,15,55
595,30017346,1,7,4,-2,645,685,11,-2,-2,-2,-2,40,55
596,30017346,1,8,-2,4,685,705,-2,11,1,6,2,20,55
597,30017346,1,9,5,-2,705,715,1,-2,-2,-2,-2,10,55
598,30017346,1,10,-2,5,715,730,-2,1,1,1,1,15,55
599,30017346,1,11,6,-2,730,1440,1,-2,-2,-2,-2,710,55
600,30017346,2,1,1,-2,0,510,1,-2,-2,-2,-2,510,56
601,30017346,2,2,-2,1,510,540,-2,1,1,1,2,30,56
602,30017346,2,3,2,-2,540,630,1,-2,-2,-2,-2,90,56
603,30017346,2,4,-2,2,630,645,-2,1,11,6,2,15,56
604,30017346,2,5,3,-2,645,685,11,-2,-2,-2,-2,40,56
605,30017346,2,6,-2,3,685,705,-2,11,1,6,2,20,56
606,30017346,2,7,4,-2,705,1440,1,-2,-2,-2,-2,735,56
607,30017813,1,1,1,-2,0,420,1,-2,-2,-2,-2,420,57
608,30017813,1,2,-2,1,420,440,-2,1,19,3,1,20,57
609,30017813,1,3,2,-2,440,480,19,-2,-2,-2,-2,40,57
610,30017813,1,4,-2,2,480,485,-2,19,11,3,1,5,57
611,30017813,1,5,3,-2,485,495,11,-2,-2,-2,-2,10,57
612,30017813,1,6,-2,3,495,510,-2,11,1,3,1,15,57
613,30017813,1,7,4,-2,510,1440,1,-2,-2,-2,-2,930,57
614,30018009,1,1,1,-2,0,734,9,-2,-2,-2,-2,734,57
615,30018009,1,2,-2,1,734,745,-2,9,11,3,2,11,57
616,30018009,1,3,2,-2,745,852,11,-2,-2,-2,-2,107,57
617,30018009,1,4,-2,2,852,862,-2,11,1,3,2,10,57
618,30018009,1,5,3,-2,862,1440,1,-2,-2,-2,-2,578,57
619,30018009,2,1,1,-2,0,734,1,-2,-2,-2,-2,734,58
620,30018009,2,2,-2,1,734,745,-2,1,11,3,2,11,58
621,30018009,2,3,2,-2,745,852,11,-2,-2,-2,-2,107,58
622,30018009,2,4,-2,2,852,862,-2,11,1,3,2,10,58
623,30018009,2,5,3,-2,862,970,1,-2,-2,-2,-2,108,58
624,30018009,2,6,-2,3,970,987,-2,1,11,2,1,17,58
625,30018009,2,7,4,-2,987,1047,11,-2,-2,-2,-2,60,58
626,30018009,2,8,-2,4,1047,1063,-2,11,1,2,1,16,58
627,30018009,2,9,5,-2,1063,1440,1,-2,-2,-2,-2,377,58
628,30018009,3,1,1,-2,0,435,1,-2,-2,-2,-2,435,59
629,30018009,3,2,-2,1,435,463,-2,1,3,2,1,28,59
630,30018009,3,3,2,-2,463,960,3,-2,-2,-2,-2,497,59
631,30018009,3,4,-2,2,960,972,-2,3,15,2,1,12,59
632,30018009,3,5,3,-2,972,1213,15,-2,-2,-2,-2,241,59
633,30018009,3,6,-2,3,1213,1233,-2,15,1,2,1,20,59
634,30018009,3,7,4,-2,1233,1440,1,-2,-2,-2,-2,207,59
635,30018470,1,1,1,-2,0,391,1,-2,-2,-2,-2,391,60
636,30018470,1,2,-2,1,391,412,-2,1,1,1,1,21,60
637,30018470,1,3,2,-2,412,630,1,-2,-2,-2,-2,218,60
638,30018470,1,4,-2,2,630,640,-2,1,11,4,2,10,60
639,30018470,1,5,3,-2,640,655,11,-2,-2,-2,-2,15,60
640,30018470,1,6,-2,3,655,664,-2,11,16,4,2,9,60
641,30018470,1,7,4,-2,664,750,16,-2,-2,-2,-2,86,60
642,30018470,1,8,-2,4,750,757,-2,16,14,4,2,7,60
643,30018470,1,9,5,-2,757,795,14,-2,-2,-2,-2,38,60
644,30018470,1,10,-2,5,795,801,-2,14,1,4,2,6,60
645,30018470,1,11,6,-2,801,935,1,-2,-2,-2,-2,134,60
646,30018470,1,12,-2,6,935,953,-2,1,3,4,1,18,60
647,30018470,1,13,7,-2,953,1142,3,-2,-2,-2,-2,189,60
648,30018470,1,14,-2,7,1142,1158,-2,3,1,4,1,16,60
649,30018470,1,15,8,-2,1158,1440,1,-2,-2,-2,-2,282,60
650,30018470,2,1,1,-2,0,630,1,-2,-2,-2,-2,630,61
651,30018470,2,2,-2,1,630,640,-2,1,11,4,2,10,61
652,30018470,2,3,2,-2,640,655,11,-2,-2,-2,-2,15,61
653,30018470,2,4,-2,2,655,664,-2,11,16,4,2,9,61
654,30018470,2,5,3,-2,664,750,16,-2,-2,-2,-2,86,61
655,30018470,2,6,-2,3,750,759,-2,16,14,4,2,9,61
656,30018470,2,7,4,-2,759,795,14,-2,-2,-2,-2,36,61
657,30018470,2,8,-2,4,795,801,-2,14,1,4,2,6,61
658,30018470,2,9,5,-2,801,923,1,-2,-2,-2,-2,122,61
659,30018470,2,10,-2,5,923,935,-2,1,1,1,1,12,61
660,30018470,2,11,6,-2,935,1440,1,-2,-2,-2,-2,505,61
661,30018490,1,1,1,-2,0,360,1,-2,-2,-2,-2,360,62
662,30018490,1,2,-2,1,360,480,-2,1,1,1,1,120,62
663,30018490,1,3,2,-2,480,660,1,-2,-2,-2,-2,180,62
664,30018490,1,4,-2,2,660,675,-2,1,14,4,1,15,62
665,30018490,1,5,3,-2,675,680,14,-2,-2,-2,-2,5,62
666,30018490,1,6,-2,3,680,682,-2,14,18,4,1,2,62
667,30018490,1,7,4,-2,682,720,18,-2,-2,-2,-2,38,62
668,30018490,1,8,-2,4,720,725,-2,18,11,4,1,5,62
669,30018490,1,9,5,-2,725,765,11,-2,-2,-2,-2,40,62
670,30018490,1,10,-2,5,765,790,-2,11,1,4,1,25,62
671,30018490,1,11,6,-2,790,1170,1,-2,-2,-2,-2,380,62
672,30018490,1,12,-2,6,1170,1180,-2,1,15,4,2,10,62
673,30018490,1,13,7,-2,1180,1310,15,-2,-2,-2,-2,130,62
674,30018490,1,14,-2,7,1310,1320,-2,15,1,4,2,10,62
675,30018490,1,15,8,-2,1320,1440,1,-2,-2,-2,-2,120,62
676,30018490,2,1,1,-2,0,570,3,-2,-2,-2,-2,570,63
677,30018490,2,2,-2,1,570,590,-2,3,17,1,1,20,63
678,30018490,2,3,2,-2,590,660,17,-2,-2,-2,-2,70,63
679,30018490,2,4,-2,2,660,680,-2,17,3,1,1,20,63
680,30018490,2,5,3,-2,680,1170,3,-2,-2,-2,-2,490,63
681,30018490,2,6,-2,3,1170,1180,-2,3,15,4,2,10,63
682,30018490,2,7,4,-2,1180,1310,15,-2,-2,-2,-2,130,63
683,30018490,2,8,-2,4,1310,1320,-2,15,1,4,2,10,63
684,30018490,2,9,5,-2,1320,1440,1,-2,-2,-2,-2,120,63
685,30019657,1,1,1,-2,0,600,1,-2,-2,-2,-2,600,64
686,30019657,1,2,-2,1,600,625,-2,1,18,3,2,25,64
687,30019657,1,3,2,-2,625,705,18,-2,-2,-2,-2,80,64
688,30019657,1,4,-2,2,705,715,-2,18,13,3,2,10,64
689,30019657,1,5,3,-2,715,840,13,-2,-2,-2,-2,125,64
690,30019657,1,6,-2,3,840,855,-2,13,1,3,2,15,64
691,30019657,1,7,4,-2,855,960,1,-2,-2,-2,-2,105,64
692,30019657,1,8,-2,4,960,970,-2,1,12,3,2,10,64
693,30019657,1,9,5,-2,970,1005,12,-2,-2,-2,-2,35,64
694,30019657,1,10,-2,5,1005,1035,-2,12,16,3,2,30,64
695,30019657,1,11,6,-2,1035,1080,16,-2,-2,-2,-2,45,64
696,30019657,1,12,-2,6,1080,1082,-2,16,11,3,2,2,64
697,30019657,1,13,7,-2,1082,1155,11,-2,-2,-2,-2,73,64
698,30019657,1,14,-2,7,1155,1205,-2,11,1,3,2,50,64
699,30019657,1,15,8,-2,1205,1440,1,-2,-2,-2,-2,235,64
700,30019856,1,1,1,-2,0,465,1,-2,-2,-2,-2,465,64
701,30019856,1,2,-2,1,465,475,-2,1,14,4,2,10,64
702,30019856,1,3,2,-2,475,510,14,-2,-2,-2,-2,35,64
703,30019856,1,4,-2,2,510,530,-2,14,5,4,2,20,64
704,30019856,1,5,3,-2,530,565,5,-2,-2,-2,-2,35,64
705,30019856,1,6,-2,3,565,570,-2,5,5,4,2,5,64
706,30019856,1,7,4,-2,570,585,5,-2,-2,-2,-2,15,64
707,30019856,1,8,-2,4,585,600,-2,5,1,4,2,15,64
708,30019856,1,9,5,-2,600,1440,1,-2,-2,-2,-2,840,64
709,30019856,2,1,1,-2,0,465,1,-2,-2,-2,-2,465,65
710,30019856,2,2,-2,1,465,475,-2,1,14,4,2,10,65
711,30019856,2,3,2,-2,475,510,14,-2,-2,-2,-2,35,65
712,30019856,2,4,-2,2,510,530,-2,14,5,4,2,20,65
713,30019856,2,5,3,-2,530,565,5,-2,-2,-2,-2,35,65
714,30019856,2,6,-2,3,565,570,-2,5,5,4,2,5,65
715,30019856,2,7,4,-2,570,585,5,-2,-2,-2,-2,15,65
716,30019856,2,8,-2,4,585,600,-2,5,1,4,2,15,65
717,30019856,2,9,5,-2,600,605,1,-2,-2,-2,-2,5,65
718,30019856,2,10,-2,5,605,615,-2,1,5,4,1,10,65
719,30019856,2,11,6,-2,615,765,5,-2,-2,-2,-2,150,65
720,30019856,2,12,-2,6,765,780,-2,5,1,4,1,15,65
721,30019856,2,13,7,-2,780,1440,1,-2,-2,-2,-2,660,65
722,30020032,1,1,1,-2,0,480,1,-2,-2,-2,-2,480,66
723,30020032,1,2,-2,1,480,495,-2,1,3,3,1,15,66
724,30020032,1,3,2,-2,495,810,3,-2,-2,-2,-2,315,66
725,30020032,1,4,-2,2,810,815,-2,3,11,1,1,5,66
726,30020032,1,5,3,-2,815,825,11,-2,-2,-2,-2,10,66
727,30020032,1,6,-2,3,825,840,-2,11,1,3,1,15,66
728,30020032,1,7,4,-2,840,850,1,-2,-2,-2,-2,10,66
729,30020032,1,8,-2,4,850,853,-2,1,14,3,3,3,66
730,30020032,1,9,5,-2,853,870,14,-2,-2,-2,-2,17,66
731,30020032,1,10,-2,5,870,873,-2,14,1,3,3,3,66
732,30020032,1,11,6,-2,873,1015,1,-2,-2,-2,-2,142,66
733,30020032,1,12,-2,6,1015,1020,-2,1,14,3,3,5,66
734,30020032,1,13,7,-2,1020,1050,14,-2,-2,-2,-2,30,66
735,30020032,1,14,-2,7,1050,1070,-2,14,11,3,3,20,66
736,30020032,1,15,8,-2,1070,1120,11,-2,-2,-2,-2,50,66
737,30020032,1,16,-2,8,1120,1140,-2,11,1,3,3,20,66
738,30020032,1,17,9,-2,1140,1440,1,-2,-2,-2,-2,300,66
739,30020032,2,1,1,-2,0,850,1,-2,-2,-2,-2,850,67
740,30020032,2,2,-2,1,850,853,-2,1,14,3,3,3,67
741,30020032,2,3,2,-2,853,870,14,-2,-2,-2,-2,17,67
742,30020032,2,4,-2,2,870,873,-2,14,1,3,3,3,67
743,30020032,2,5,3,-2,873,1015,1,-2,-2,-2,-2,142,67
744,30020032,2,6,-2,3,1015,1020,-2,1,14,3,3,5,67
745,30020032,2,7,4,-2,1020,1050,14,-2,-2,-2,-2,30,67
746,30020032,2,8,-2,4,1050,1070,-2,14,11,3,3,20,67
747,30020032,2,9,5,-2,1070,1120,11,-2,-2,-2,-2,50,67
748,30020032,2,10,-2,5,1120,1140,-2,11,1,3,3,20,67
749,30020032,2,11,6,-2,1140,1440,1,-2,-2,-2,-2,300,67
750,30020032,3,1,1,-2,0,850,1,-2,-2,-2,-2,850,68
751,30020032,3,2,-2,1,850,853,-2,1,14,3,3,3,68
752,30020032,3,3,2,-2,853,870,14,-2,-2,-2,-2,17,68
753,30020032,3,4,-2,2,870,873,-2,14,1,3,3,3,68
754,30020032,3,5,3,-2,873,1015,1,-2,-2,-2,-2,142,68
755,30020032,3,6,-2,3,1015,1020,-2,1,19,3,3,5,68
756,30020032,3,7,4,-2,1020,1050,19,-2,-2,-2,-2,30,68
757,30020032,3,8,-2,4,1050,1070,-2,19,11,3,3,20,68
758,30020032,3,9,5,-2,1070,1120,11,-2,-2,-2,-2,50,68
759,30020032,3,10,-2,5,1120,1140,-2,11,1,3,3,20,68
760,30020032,3,11,6,-2,1140,1440,1,-2,-2,-2,-2,300,68
761,30020194,1,1,1,-2,0,840,1,-2,-2,-2,-2,840,69
762,30020194,1,2,-2,1,840,846,-2,1,11,3,1,6,69
763,30020194,1,3,2,-2,846,860,11,-2,-2,-2,-2,14,69
764,30020194,1,4,-2,2,860,868,-2,11,17,3,1,8,69
765,30020194,1,5,3,-2,868,899,17,-2,-2,-2,-2,31,69
766,30020194,1,6,-2,3,899,909,-2,17,12,3,1,10,69
767,30020194,1,7,4,-2,909,915,12,-2,-2,-2,-2,6,69
768,30020194,1,8,-2,4,915,928,-2,12,11,3,1,13,69
769,30020194,1,9,5,-2,928,944,11,-2,-2,-2,-2,16,69
770,30020194,1,10,-2,5,944,952,-2,11,1,3,1,8,69
