,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
7142,1,1,-2,0,390,1,-2,-2,-2,-2,390,607,False,False,607
7143,2,-2,1,390,400,-2,1,1,4,1,10,607,False,False,607
7144,3,2,-2,400,1050,1,-2,-2,-2,-2,650,607,False,False,607
7145,4,-2,2,1050,1065,-2,1,1,4,1,15,607,False,False,607
7146,5,3,-2,1065,1440,1,-2,-2,-2,-2,375,607,False,False,607
7147,1,1,-2,0,390,1,-2,-2,-2,-2,390,608,False,False,608
7148,2,-2,1,390,405,-2,1,1,6,1,15,608,False,False,608
7149,3,2,-2,405,1440,1,-2,-2,-2,-2,1035,608,False,False,608
7213,1,1,-2,0,1080,1,-2,-2,-2,-2,1080,613,False,False,613
7214,2,-2,1,1080,1095,-2,1,19,3,4,15,613,False,False,613
7215,3,2,-2,1095,1230,19,-2,-2,-2,-2,135,613,False,False,613
7216,4,-2,2,1230,1245,-2,19,1,3,4,15,613,False,False,613
7217,5,3,-2,1245,1440,1,-2,-2,-2,-2,195,613,False,False,613
7218,1,1,-2,0,525,1,-2,-2,-2,-2,525,614,False,False,614
7219,2,-2,1,525,540,-2,1,15,3,2,15,614,False,False,614
7220,3,2,-2,540,620,15,-2,-2,-2,-2,80,614,False,False,614
7221,4,-2,2,620,625,-2,15,11,3,2,5,614,False,False,614
7222,5,3,-2,625,630,11,-2,-2,-2,-2,5,614,False,False,614
7223,6,-2,3,630,635,-2,11,6,3,2,5,614,False,False,614
7224,7,4,-2,635,636,6,-2,-2,-2,-2,1,614,False,False,614
7225,8,-2,4,636,637,-2,6,14,1,2,1,614,False,False,614
7226,9,5,-2,637,655,14,-2,-2,-2,-2,18,614,False,False,614
7227,10,-2,5,655,656,-2,14,1,1,2,1,614,False,False,614
7228,11,6,-2,656,1080,1,-2,-2,-2,-2,424,614,False,False,614
7229,12,-2,6,1080,1090,-2,1,6,3,2,10,614,False,False,614
7230,13,7,-2,1090,1095,6,-2,-2,-2,-2,5,614,False,False,614
7231,14,-2,7,1095,1110,-2,6,15,3,4,15,614,False,False,614
7232,15,8,-2,1110,1230,15,-2,-2,-2,-2,120,614,False,False,614
7233,16,-2,8,1230,1245,-2,15,6,3,4,15,614,False,False,614
7234,17,9,-2,1245,1246,6,-2,-2,-2,-2,1,614,False,False,614
7235,18,-2,9,1246,1260,-2,6,1,3,2,14,614,False,False,614
7236,19,10,-2,1260,1440,1,-2,-2,-2,-2,180,614,False,False,614
7254,1,1,-2,0,680,1,-2,-2,-2,-2,680,617,False,False,617
7255,2,-2,1,680,705,-2,1,16,3,1,25,617,False,False,617
7256,3,2,-2,705,795,16,-2,-2,-2,-2,90,617,False,False,617
7257,4,-2,2,795,805,-2,16,11,3,1,10,617,False,False,617
7258,5,3,-2,805,815,11,-2,-2,-2,-2,10,617,False,False,617
7259,6,-2,3,815,840,-2,11,13,3,1,25,617,False,False,617
7260,7,4,-2,840,900,13,-2,-2,-2,-2,60,617,False,False,617
7261,8,-2,4,900,912,-2,13,1,3,1,12,617,False,False,617
7262,9,5,-2,912,1440,1,-2,-2,-2,-2,528,617,False,False,617
7263,1,1,-2,0,616,1,-2,-2,-2,-2,616,617,False,False,617
7264,2,-2,1,616,672,-2,1,6,6,1,56,617,False,False,617
7265,3,2,-2,672,694,6,-2,-2,-2,-2,22,617,False,False,617
7266,4,-2,2,694,756,-2,6,13,6,4,62,617,False,False,617
7267,5,3,-2,756,827,13,-2,-2,-2,-2,71,617,False,False,617
7268,6,-2,3,827,836,-2,13,1,6,4,9,617,False,False,617
7269,7,4,-2,836,1440,1,-2,-2,-2,-2,604,617,False,False,617
7337,1,1,-2,0,975,1,-2,-2,-2,-2,975,623,False,False,623
7338,2,-2,1,975,990,-2,1,11,3,2,15,623,False,False,623
7339,3,2,-2,990,1068,11,-2,-2,-2,-2,78,623,False,False,623
7340,4,-2,2,1068,1083,-2,11,1,3,2,15,623,False,False,623
7341,5,3,-2,1083,1440,1,-2,-2,-2,-2,357,623,False,False,623
7342,1,1,-2,0,435,1,-2,-2,-2,-2,435,624,False,False,624
7343,2,-2,1,435,465,-2,1,18,3,2,30,624,False,False,624
7344,3,2,-2,465,570,18,-2,-2,-2,-2,105,624,False,False,624
7345,4,-2,2,570,590,-2,18,1,3,2,20,624,False,False,624
7346,5,3,-2,590,662,1,-2,-2,-2,-2,72,624,False,False,624
7347,6,-2,3,662,670,-2,1,11,3,2,8,624,False,False,624
7348,7,4,-2,670,680,11,-2,-2,-2,-2,10,624,False,False,624
7349,8,-2,4,680,690,-2,11,1,3,2,10,624,False,False,624
7350,9,5,-2,690,840,1,-2,-2,-2,-2,150,624,False,False,624
7351,10,-2,5,840,860,-2,1,12,3,1,20,624,False,False,624
7352,11,6,-2,860,982,12,-2,-2,-2,-2,122,624,False,False,624
7353,12,-2,6,982,992,-2,12,1,3,1,10,624,False,False,624
7354,13,7,-2,992,1440,1,-2,-2,-2,-2,448,624,False,False,624
7355,1,1,-2,0,435,1,-2,-2,-2,-2,435,625,False,False,625
7356,2,-2,1,435,465,-2,1,18,3,2,30,625,False,False,625
7357,3,2,-2,465,570,18,-2,-2,-2,-2,105,625,False,False,625
7358,4,-2,2,570,590,-2,18,1,3,2,20,625,False,False,625
7359,5,3,-2,590,660,1,-2,-2,-2,-2,70,625,False,False,625
7360,6,-2,3,660,670,-2,1,11,3,2,10,625,False,False,625
7361,7,4,-2,670,680,11,-2,-2,-2,-2,10,625,False,False,625
7362,8,-2,4,680,690,-2,11,1,3,2,10,625,False,False,625
7363,9,5,-2,690,1440,1,-2,-2,-2,-2,750,625,False,False,625
7369,1,1,-2,0,750,1,-2,-2,-2,-2,750,627,False,False,627
7370,2,-2,1,750,755,-2,1,15,2,1,5,627,False,False,627
7371,3,2,-2,755,795,15,-2,-2,-2,-2,40,627,False,False,627
7372,4,-2,2,795,800,-2,15,14,2,1,5,627,False,False,627
7373,5,3,-2,800,802,14,-2,-2,-2,-2,2,627,False,False,627
7374,6,-2,3,802,810,-2,14,1,2,1,8,627,False,False,627
7375,7,4,-2,810,1440,1,-2,-2,-2,-2,630,627,False,False,627
7386,1,1,-2,0,825,1,-2,-2,-2,-2,825,629,False,False,629
7387,2,-2,1,825,840,-2,1,18,8,1,15,629,False,False,629
7388,3,2,-2,840,890,18,-2,-2,-2,-2,50,629,False,False,629
7389,4,-2,2,890,915,-2,18,11,8,1,25,629,False,False,629
7390,5,3,-2,915,920,11,-2,-2,-2,-2,5,629,False,False,629
7391,6,-2,3,920,930,-2,11,1,8,1,10,629,False,False,629
7392,7,4,-2,930,1440,1,-2,-2,-2,-2,510,629,False,False,629
7393,1,1,-2,0,930,1,-2,-2,-2,-2,930,630,False,False,630
7394,2,-2,1,930,975,-2,1,13,11,2,45,630,False,False,630
7395,3,2,-2,975,1035,13,-2,-2,-2,-2,60,630,False,False,630
7396,4,-2,2,1035,1040,-2,13,11,1,2,5,630,False,False,630
7397,5,3,-2,1040,1065,11,-2,-2,-2,-2,25,630,False,False,630
7398,6,-2,3,1065,1110,-2,11,1,11,2,45,630,False,False,630
7399,7,4,-2,1110,1440,1,-2,-2,-2,-2,330,630,False,False,630
7400,1,1,-2,0,930,1,-2,-2,-2,-2,930,631,False,False,631
7401,2,-2,1,930,975,-2,1,13,11,2,45,631,False,False,631
7402,3,2,-2,975,1035,13,-2,-2,-2,-2,60,631,False,False,631
7403,4,-2,2,1035,1040,-2,13,11,1,2,5,631,False,False,631
7404,5,3,-2,1040,1065,11,-2,-2,-2,-2,25,631,False,False,631
7405,6,-2,3,1065,1110,-2,11,1,11,2,45,631,False,False,631
7406,7,4,-2,1110,1440,1,-2,-2,-2,-2,330,631,False,False,631
7421,1,1,-2,0,345,1,-2,-2,-2,-2,345,633,False,False,633
7422,2,-2,1,345,354,-2,1,16,1,1,9,633,False,False,633
7423,3,2,-2,354,375,16,-2,-2,-2,-2,21,633,False,False,633
7424,4,-2,2,375,385,-2,16,1,1,1,10,633,False,False,633
7425,5,3,-2,385,915,1,-2,-2,-2,-2,530,633,False,False,633
7426,6,-2,3,915,925,-2,1,11,3,1,10,633,False,False,633
7427,7,4,-2,925,933,11,-2,-2,-2,-2,8,633,False,False,633
7428,8,-2,4,933,942,-2,11,1,3,1,9,633,False,False,633
7429,9,5,-2,942,1440,1,-2,-2,-2,-2,498,633,False,False,633
7440,1,1,-2,0,630,1,-2,-2,-2,-2,630,635,False,False,635
7441,2,-2,1,630,650,-2,1,11,4,1,20,635,False,False,635
7442,3,2,-2,650,690,11,-2,-2,-2,-2,40,635,False,False,635
7443,4,-2,2,690,710,-2,11,1,4,1,20,635,False,False,635
7444,5,3,-2,710,830,1,-2,-2,-2,-2,120,635,False,False,635
7445,6,-2,3,830,840,-2,1,11,4,1,10,635,False,False,635
7446,7,4,-2,840,855,11,-2,-2,-2,-2,15,635,False,False,635
7447,8,-2,4,855,865,-2,11,11,4,1,10,635,False,False,635
7448,9,5,-2,865,875,11,-2,-2,-2,-2,10,635,False,False,635
7449,10,-2,5,875,880,-2,11,1,4,1,5,635,False,False,635
7450,11,6,-2,880,945,1,-2,-2,-2,-2,65,635,False,False,635
7451,12,-2,6,945,955,-2,1,19,4,1,10,635,False,False,635
7452,13,7,-2,955,1020,19,-2,-2,-2,-2,65,635,False,False,635
7453,14,-2,7,1020,1030,-2,19,6,4,1,10,635,False,False,635
7454,15,8,-2,1030,1040,6,-2,-2,-2,-2,10,635,False,False,635
7455,16,-2,8,1040,1050,-2,6,1,4,1,10,635,False,False,635
7456,17,9,-2,1050,1440,1,-2,-2,-2,-2,390,635,False,False,635
7475,1,1,-2,0,675,1,-2,-2,-2,-2,675,637,False,False,637
7476,2,-2,1,675,696,-2,1,13,3,3,21,637,False,False,637
7477,3,2,-2,696,750,13,-2,-2,-2,-2,54,637,False,False,637
7478,4,-2,2,750,765,-2,13,11,3,3,15,637,False,False,637
7479,5,3,-2,765,780,11,-2,-2,-2,-2,15,637,False,False,637
7480,6,-2,3,780,805,-2,11,11,3,3,25,637,False,False,637
7481,7,4,-2,805,820,11,-2,-2,-2,-2,15,637,False,False,637
7482,8,-2,4,820,830,-2,11,1,3,3,10,637,False,False,637
7483,9,5,-2,830,1140,1,-2,-2,-2,-2,310,637,False,False,637
7484,10,-2,5,1140,1155,-2,1,13,3,4,15,637,False,False,637
7485,11,6,-2,1155,1196,13,-2,-2,-2,-2,41,637,False,False,637
7486,12,-2,6,1196,1220,-2,13,1,3,4,24,637,False,False,637
7487,13,7,-2,1220,1440,1,-2,-2,-2,-2,220,637,False,False,637
